"","submission_date","state","political.party.affilation","Total.population","day_care_closed","restaurants_closed","gyms_closed","movie_theatres_closed","bars_closed","casinos_closed","schools_closed","nusring_home_visits_banned","new_deaths_per_100k","new_cases_per_100k","log_new_deaths_per_100k","log_new_cases_per_100k","per.male","per.female","per.65.and.over","per.white","per.black","per.amer.ind","per.asian","per.pac.isl","pop.dens"
"15240","2020-01-30","WA","DEMOCRAT","7404107","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,50,50,15.1,75.4,3.8,1.3,8.5,0.7,111.413672204165
"15241","2020-11-26","AL","REPUBLICAN","4876250","0","0","0","0","0","0","1","1",0.820302486541912,54.1194565496027,-0.198082120718839,3.99119376167055,48.4,51.6,16.5,68.1,26.6,0.5,1.4,0,96.2829499457005
"15242","2020-04-27","SC","REPUBLICAN","5020806","0","1","1","1","1","1","1","1",0.11950272525965,3.02740237324446,-2.12441610235053,1.10770494926769,48.5,51.5,17.2,67.2,26.8,0.4,1.6,0.1,167.020591464023
"15243","2020-02-09","KY","REPUBLICAN","4449052","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,49.2,50.8,16,87,8.1,0.2,1.5,0.1,112.674162994479
"15244","2021-02-22","SC","REPUBLICAN","5020806","0","0","0","0","0","0","1","1",0.358508175778949,19.7976181513486,-1.02580381368242,2.98556163507799,48.5,51.5,17.2,67.2,26.8,0.4,1.6,0.1,167.020591464023
"15245","2020-10-27","MT","REPUBLICAN","1050649","0","0","0","0","0","0","1","1",0.190358530774788,80.4264792523478,-1.65884598089944,4.38734346589779,50.3,49.7,18.2,88.5,0.5,6.4,0.8,0.1,7.21867313426683
"15246","2020-05-09","NV","DEMOCRAT","2972382","0","1","1","1","1","1","1","0",0.168215256316315,4.84459938190986,-1.78251083213023,1.57786455501167,50.2,49.8,15.4,65.6,9.1,1.3,8.2,0.7,27.0755595230504
"15247","2020-04-21","CT","DEMOCRAT","3575074","0","1","1","1","1","0","1","1",2.57337330639869,15.244439695514,0.945217608822552,2.72421482643676,48.8,51.2,16.8,75.9,10.7,0.3,4.5,0,738.346551011978
"15248","2020-04-09","CT","DEMOCRAT","3575074","0","1","1","1","1","0","1","1",1.25871520421675,28.0553633295423,0.230091521543831,3.33417981973545,48.8,51.2,16.8,75.9,10.7,0.3,4.5,0,738.346551011978
"15249","2020-06-29","ND","REPUBLICAN","756717","0","0","0","0","0","0","1","1",0,5.81459118798705,-Inf,1.76037048048757,51.2,48.8,14.9,86.6,2.9,5.3,1.5,0.1,10.966754105013
"15250","2020-09-16","NH","DEMOCRAT","1348124","0","0","0","0","0","0","1","1",0,2.37366889099222,-Inf,0.86443681341565,49.5,50.5,17.5,92.9,1.6,0.2,2.7,0,150.577906846867
"15251","2020-12-21","MT","REPUBLICAN","1050649","0","0","0","0","0","0","1","1",1.5228682461983,14.6576068696587,0.420595560780394,2.68495944095424,50.3,49.7,18.2,88.5,0.5,6.4,0.8,0.1,7.21867313426683
"15252","2021-02-07","OR","DEMOCRAT","4129803","0","1","1","1","1","0","1","1",0.0968569202937767,9.22562165798223,-2.33452043795156,2.22198457605525,49.6,50.4,17.2,84.3,1.9,1.2,4.4,0.4,43.0241592699087
"15253","2020-03-18","CA","DEMOCRAT","39283497","0","0","0","0","0","0","0","0",0.0101823928760721,0.14255350026501,-4.58709523889262,-1.94803790927736,49.7,50.3,14,59.7,5.8,0.8,14.5,0.4,252.174535720476
"15254","2021-02-14","CT","DEMOCRAT","3575074","0","0","0","0","1","0","1","1",0,0,-Inf,-Inf,48.8,51.2,16.8,75.9,10.7,0.3,4.5,0,738.346551011978
"15255","2021-01-05","VT","DEMOCRAT","624313","0","0","0","0","0","0","1","1",0.80088032765616,26.4290508126533,-0.222043746750825,3.27446381471566,49.3,50.7,18.8,94.2,1.4,0.3,1.7,0.1,67.7349462948899
"15256","2020-02-02","MS","REPUBLICAN","2984418","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,48.5,51.5,15.4,58.4,37.7,0.5,1,0,63.6024550859919
"15257","2021-01-18","RI","DEMOCRAT","1057231","0","0","0","0","0","0","0","1",0,0,-Inf,-Inf,48.6,51.4,16.8,80.5,6.8,0.5,3.4,0.1,1022.46711798839
"15258","2020-07-07","NV","DEMOCRAT","2972382","0","0","0","0","0","0","1","0",0.370073563895892,29.7068142654612,-0.994053471765961,3.39137645603963,50.2,49.8,15.4,65.6,9.1,1.3,8.2,0.7,27.0755595230504
"15259","2020-04-29","VA","DEMOCRAT","8454463","0","1","1","1","1","0","1","0",0.354842170342457,10.4678440251025,-1.03608217895105,2.34830808439473,49.2,50.8,15,67.6,19.2,0.3,6.4,0.1,214.091238288174
"15260","2021-01-18","WY","REPUBLICAN","581024","0","0","0","0","0","0","1","0",0,59.3779258688109,-Inf,4.0839225389312,51,49,15.7,91.4,1,2.4,0.9,0.1,5.98420071477861
"15261","2020-06-09","MT","REPUBLICAN","1050649","0","0","0","0","0","0","1","1",0,0.571075592324363,-Inf,-0.560233692231332,50.3,49.7,18.2,88.5,0.5,6.4,0.8,0.1,7.21867313426683
"15262","2020-02-24","ND","REPUBLICAN","756717","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,51.2,48.8,14.9,86.6,2.9,5.3,1.5,0.1,10.966754105013
"15263","2020-07-06","DC","DEMOCRAT","692683","0","0","1","1","0","0","1","0",0.2887323638663,4.76408400379394,-1.24225509653075,1.56110528437578,47.4,52.6,12.1,41.3,46.3,0.3,4,0.1,11355.4590163934
"15264","2020-03-28","DE","DEMOCRAT","957248","0","0","0","0","0","0","0","0",0.313398408771813,5.11884067660627,-1.16028002638066,1.63292798306186,48.4,51.6,18.2,68.8,22.2,0.4,3.9,0.1,491.148281169831
"15265","2020-02-13","LA","REPUBLICAN","4664362","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,48.9,51.1,15,62,32.2,0.6,1.7,0,107.961346171651
"15266","2020-05-27","NC","REPUBLICAN","10264876","0","1","1","1","1","0","1","1",0.27277484891196,4.75407593817987,-1.29910855333368,1.55900234234426,48.7,51.3,15.9,68.7,21.4,1.2,2.9,0.1,211.133242831873
"15267","2020-11-19","AZ","DEMOCRAT","7050299","0","0","1","1","1","0","1","0",0.269492116575481,58.4797892968795,-1.31121614109996,4.0686812124405,49.7,50.3,17.1,77.2,4.5,4.5,3.3,0.2,62.065769318802
"15268","2020-06-05","MN","DEMOCRAT","5563378","0","1","1","1","1","0","1","0",0.988608000391129,22.0729204450965,-0.0114573854947149,3.0943515379799,49.8,50.2,15.4,82.8,6.4,1,4.8,0,69.8679844776269
"15269","2020-09-13","IL","DEMOCRAT","12770631","0","0","0","0","0","0","1","0",0.10962653294109,11.4481422257052,-2.21067584488845,2.43782746580601,49.1,50.9,15.2,71.5,14.2,0.3,5.5,0,230.022712945118
"15270","2021-01-06","NJ","DEMOCRAT","8878503","0","0","0","0","0","0","1","1",1.58810556239042,65.8669597791429,0.462541835672513,4.18763694672396,48.8,51.2,15.9,67.8,13.5,0.2,9.5,0,1207.30255643187
"15271","2020-07-14","CT","DEMOCRAT","3575074","0","0","0","0","1","0","1","1",0.0279714489825945,0.55942897965189,-3.57657096822649,-0.580838694672497,48.8,51.2,16.8,75.9,10.7,0.3,4.5,0,738.346551011978
"15272","2020-09-18","NH","DEMOCRAT","1348124","0","0","0","0","0","0","1","1",0,3.48632618364483,-Inf,1.24884851232598,49.5,50.5,17.5,92.9,1.6,0.2,2.7,0,150.577906846867
"15273","2021-02-07","MS","REPUBLICAN","2984418","0","0","0","0","0","0","1","1",0.0335073706163145,21.2771803413597,-3.39598984595417,3.05763515293852,48.5,51.5,15.4,58.4,37.7,0.5,1,0,63.6024550859919
"15274","2020-02-20","CA","DEMOCRAT","39283497","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,49.7,50.3,14,59.7,5.8,0.8,14.5,0.4,252.174535720476
"15275","2020-07-19","MS","REPUBLICAN","2984418","0","0","0","0","0","0","1","1",0.0335073706163145,41.8842132703931,-3.39598984595417,3.73490898434218,48.5,51.5,15.4,58.4,37.7,0.5,1,0,63.6024550859919
"15276","2020-06-18","NH","DEMOCRAT","1348124","0","0","0","1","1","0","1","1",0.074177152843507,1.0384801398091,-2.60129908938408,0.0377582402311825,49.5,50.5,17.5,92.9,1.6,0.2,2.7,0,150.577906846867
"15277","2020-12-29","SC","REPUBLICAN","5020806","0","0","0","0","0","0","1","1",0.896270439447372,64.3123833105681,-0.109513081808269,4.16375219917969,48.5,51.5,17.2,67.2,26.8,0.4,1.6,0.1,167.020591464023
"15278","2020-05-01","NV","DEMOCRAT","2972382","0","1","1","1","1","1","1","0",0.0672861025265259,7.40147127791785,-2.69880156400439,2.00167880178803,50.2,49.8,15.4,65.6,9.1,1.3,8.2,0.7,27.0755595230504
"15279","2020-04-05","VA","DEMOCRAT","8454463","0","0","0","0","0","0","1","0",0.0236561446894971,5.57102207437658,-3.74413238005326,1.71757853340322,49.2,50.8,15,67.6,19.2,0.3,6.4,0.1,214.091238288174
"15280","2020-11-03","WI","DEMOCRAT","5790716","0","0","0","0","0","0","1","0",1.00160325597042,105.410108180059,0.00160197212760147,4.65785853454547,49.7,50.3,16.5,85.4,6.4,0.9,2.8,0,106.92263377525
"15281","2020-04-07","VA","DEMOCRAT","8454463","0","0","0","0","0","0","1","0",0.141936868136983,3.69035857156155,-1.9523729108252,1.30572362719628,49.2,50.8,15,67.6,19.2,0.3,6.4,0.1,214.091238288174
"15282","2021-03-01","LA","REPUBLICAN","4664362","0","0","0","0","1","0","1","1",0.428783186210676,8.66142036145565,-0.846803881256743,2.15887872315042,48.9,51.1,15,62,32.2,0.6,1.7,0,107.961346171651
"15283","2020-08-01","CT","DEMOCRAT","3575074","0","0","0","0","1","0","1","1",0,0,-Inf,-Inf,48.8,51.2,16.8,75.9,10.7,0.3,4.5,0,738.346551011978
"15284","2020-02-23","VT","DEMOCRAT","624313","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,49.3,50.7,18.8,94.2,1.4,0.3,1.7,0.1,67.7349462948899
"15285","2020-09-07","LA","REPUBLICAN","4664362","0","0","0","0","1","0","1","1",0.257269911726405,6.62470022695494,-1.35762950502273,1.89080512208701,48.9,51.1,15,62,32.2,0.6,1.7,0,107.961346171651
"15286","2020-10-15","NJ","DEMOCRAT","8878503","0","0","0","0","0","0","1","1",0.0675789601017198,13.0540024596489,-2.6944585854776,2.5690947886341,48.8,51.2,15.9,67.8,13.5,0.2,9.5,0,1207.30255643187
"15287","2020-10-07","WY","REPUBLICAN","581024","0","0","0","0","0","0","1","0",0,22.2021809770337,-Inf,3.10019052626151,51,49,15.7,91.4,1,2.4,0.9,0.1,5.98420071477861
"15288","2020-12-14","SC","REPUBLICAN","5020806","0","0","0","0","0","0","1","1",0.537762263668423,49.6533823453844,-0.62033870557426,3.90506651194497,48.5,51.5,17.2,67.2,26.8,0.4,1.6,0.1,167.020591464023
"15289","2020-05-19","NV","DEMOCRAT","2972382","0","1","1","1","1","1","1","0",-0.201858307579578,4.20538140790787,NA,1.43636499273797,50.2,49.8,15.4,65.6,9.1,1.3,8.2,0.7,27.0755595230504
"15290","2020-05-25","DC","DEMOCRAT","692683","0","1","1","1","1","0","1","0",1.1549294554652,16.6021109223122,0.14403926458914,2.80952985127255,47.4,52.6,12.1,41.3,46.3,0.3,4,0.1,11355.4590163934
"15291","2020-03-01","VA","DEMOCRAT","8454463","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,49.2,50.8,15,67.6,19.2,0.3,6.4,0.1,214.091238288174
"15292","2020-10-23","MS","REPUBLICAN","2984418","0","0","0","0","0","0","1","1",0.569625300477346,40.6109331869731,-0.562776501897951,3.70403732067509,48.5,51.5,15.4,58.4,37.7,0.5,1,0,63.6024550859919
"15293","2020-06-08","WA","DEMOCRAT","7404107","0","1","1","1","1","0","1","1",0.0270120353474092,4.21387751419584,-3.61147275868869,1.43838324856085,50,50,15.1,75.4,3.8,1.3,8.5,0.7,111.413672204165
"15294","2021-01-07","DC","DEMOCRAT","692683","0","0","0","0","0","0","1","0",0.2887323638663,38.6901367580841,-1.24225509653075,3.65558470342016,47.4,52.6,12.1,41.3,46.3,0.3,4,0.1,11355.4590163934
"15295","2020-07-01","MD","DEMOCRAT","6018848","1","0","1","1","0","1","1","1",0.116301325436363,8.39030990648044,-2.15157082282115,2.1270774573989,48.5,51.5,15,55.5,29.9,0.3,6.3,0.1,620.052333367673
"15296","2021-02-02","CA","DEMOCRAT","39283497","0","1","1","1","1","0","1","0",1.07424244842561,30.7100969142335,0.0716157140235048,3.42459149023523,49.7,50.3,14,59.7,5.8,0.8,14.5,0.4,252.174535720476
"15297","2021-01-08","WI","DEMOCRAT","5790716","0","0","0","0","0","0","1","0",0.897989126042444,70.9756790006624,-0.107597319837391,4.26233726907146,49.7,50.3,16.5,85.4,6.4,0.9,2.8,0,106.92263377525
"15298","2020-04-23","OR","DEMOCRAT","4129803","1","1","1","1","1","0","1","1",0.121071150367221,1.6465676449942,-2.11137688663735,0.498692906104659,49.6,50.4,17.2,84.3,1.9,1.2,4.4,0.4,43.0241592699087
"15299","2021-01-29","NV","DEMOCRAT","2972382","0","0","0","0","0","0","1","0",1.24479289674073,44.6779720776132,0.218969168079893,3.79948058547205,50.2,49.8,15.4,65.6,9.1,1.3,8.2,0.7,27.0755595230504
"15300","2020-08-01","OR","DEMOCRAT","4129803","0","0","0","1","0","0","1","1",0.0726426902203325,7.84541054379592,-2.62220251040334,2.05992871672088,49.6,50.4,17.2,84.3,1.9,1.2,4.4,0.4,43.0241592699087
"15301","2020-12-12","NV","DEMOCRAT","2972382","0","0","0","0","0","0","1","0",1.37936510179378,88.8512983862774,0.321623322139976,4.4869641677328,50.2,49.8,15.4,65.6,9.1,1.3,8.2,0.7,27.0755595230504
"15302","2020-10-09","WI","DEMOCRAT","5790716","0","0","0","0","0","0","1","0",0.276304346474598,54.6391845153518,-1.28625231617904,4.00075129046873,49.7,50.3,16.5,85.4,6.4,0.9,2.8,0,106.92263377525
"15303","2021-02-21","NE","REPUBLICAN","1914571","0","0","1","0","0","0","1","0",0,15.355920464689,-Inf,2.73150109769618,49.9,50.1,15.4,87.1,4.8,0.9,2.4,0.1,24.9215219202333
"15304","2020-07-27","MT","REPUBLICAN","1050649","0","0","0","0","0","0","1","1",0,0,-Inf,-Inf,50.3,49.7,18.2,88.5,0.5,6.4,0.8,0.1,7.21867313426683
